fonte_arquivo,marca_seed,keyword,idioma,familia,categoria,volume_medio_12m,volume_corrente_est,kd,cpc_usd,densidade_competitiva,intent,tem_ai_overview,serp_features,click_potential,trend,n_fontes,fontes
2026-08-17_semrush_keywords_consul.csv,consul,forno de embutir elétrico consul,pt,nao classificado,coccao,590,897.5,14.0,0.2,1.0,Commercial,0,"Site Links, Video, Video Carousel, Popular Products, Related Searches",20.0,"[0.08, 0.07, 0.13, 0.41, 0.54, 0.08, 0.54, 0.05, 0.08, 0.3, 0.2, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,forno elétrico consul,pt,nao classificado,coccao,590,779.1,23.0,0.11,1.0,"Informational, Commercial",1,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video",20.0,"[0.46, 0.31, 0.37, 0.46, 0.31, 0.37, 0.31, 0.25, 0.31, 0.2, 0.37, 0.46]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,forno embutir consul,pt,nao classificado,coccao,590,431.3,18.0,0.23,1.0,Informational,0,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.55, 0.67, 0.55, 0.55, 0.55, 0.45, 0.67, 0.45, 0.45, 0.3, 0.36, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,freezer 121 litros consul,pt,especificacao produto,freezer,590,577.2,24.0,0.16,1.0,"Informational, Transactional",1,"Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview",20.0,"[0.36, 0.36, 0.3, 0.36, 0.24, 0.36, 0.76, 0.76, 0.67, 0.45, 0.45, 0.45]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,freezer 220 litros consul,pt,especificacao produto,freezer,590,389.0,22.0,0.14,1.0,Commercial,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.31, 0.25, 0.2, 1.0, 0.2, 0.16, 0.37, 0.25, 0.25, 0.2, 0.25, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,freezer consul 121 litros,pt,especificacao produto,freezer,590,594.1,30.0,0.16,1.0,"Informational, Transactional",0,"People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Image",20.0,"[0.36, 0.3, 0.36, 0.36, 0.24, 0.3, 0.55, 0.36, 0.62, 0.24, 0.24, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,freezer consul frost free vertical,pt,especificacao produto,geladeira,590,727.9,24.0,0.12,1.0,Commercial,0,"Popular Products, Related Searches, Image Pack, Site Links, Video",20.0,"[0.55, 0.36, 0.3, 0.3, 0.36, 0.36, 0.55, 0.36, 0.45, 0.45, 0.76, 0.55]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,freezer horizontal consul 534 litros,pt,especificacao produto,freezer,590,786.7,25.0,0.25,1.0,Transactional,0,"Related Searches, Site Links, Reviews, People Also Ask, Popular Products",20.0,"[0.31, 0.31, 0.31, 0.37, 0.25, 0.31, 0.52, 0.25, 0.31, 0.37, 0.37, 0.46]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,freezer vertical frost free consul,pt,especificacao produto,geladeira,590,732.0,26.0,0.12,1.0,Commercial,0,"Popular Products, Related Searches, Image Pack, Site Links, Video",20.0,"[0.45, 0.36, 0.36, 0.3, 0.36, 0.36, 0.55, 0.45, 0.55, 0.36, 0.67, 0.55]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,frigobar 76 litros consul,pt,especificacao produto,sem categoria,590,563.9,25.0,0.16,1.0,"Informational, Transactional",0,"Knowledge Panel, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.45, 0.36, 0.36, 0.36, 0.3, 0.36, 0.62, 0.24, 0.45, 0.3, 0.36, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,gaveta da geladeira consul,pt,nao classificado,geladeira,590,634.8,18.0,0.08,1.0,"Informational, Transactional",0,"Related Searches, Image Pack, Site Links, People Also Ask, Popular Products",20.0,"[0.72, 0.72, 0.59, 0.59, 0.59, 0.59, 0.72, 0.48, 1.0, 0.72, 0.59, 0.72]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,gaveta para geladeira consul,pt,nao classificado,geladeira,590,561.9,17.0,0.08,1.0,"Informational, Transactional",0,"Image Pack, Site Links, Adwords Top, People Also Ask, Popular Products, Related Searches, Adwords Middle",20.0,"[0.55, 0.55, 0.3, 0.55, 0.36, 0.45, 0.55, 0.55, 0.55, 0.36, 0.45, 0.45]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira casas bahia consul,pt,nao classificado,geladeira,590,1140.7,29.0,0.14,1.0,"Navigational, Transactional",0,"Site Links, Popular Products, Related Searches, Image Pack",20.0,"[0.16, 0.16, 0.02, 0.05, 0.2, 0.13, 0.2, 0.1, 0.0, 0.2, 0.29, 0.29]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul 1 porta frost free,pt,especificacao produto,geladeira,590,679.6,24.0,0.15,1.0,Commercial,0,"Video, People Also Ask, Popular Products, Related Searches, Site Links",20.0,"[0.45, 0.36, 0.45, 0.55, 0.3, 0.45, 0.3, 0.55, 0.67, 0.55, 0.55, 0.55]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul 386 litros frost free,pt,especificacao produto,geladeira,590,372.6,21.0,0.16,1.0,"Informational, Transactional",1,"People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video",20.0,"[0.3, 0.24, 0.24, 0.24, 0.24, 0.16, 0.16, 0.13, 0.11, 0.08, 0.08, 0.11]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul 400 litros,pt,especificacao produto,geladeira,590,481.8,25.0,0.16,1.0,Commercial,0,"Popular Products, Related Searches, Image Pack, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask",20.0,"[0.36, 0.45, 0.45, 0.55, 0.36, 0.3, 0.55, 0.55, 0.45, 0.36, 0.55, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul 451 litros inox,pt,especificacao produto,geladeira,590,230.5,29.0,0.21,1.0,Informational,0,"Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.3, 0.13, 0.05, 0.08, 0.08, 0.07]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul 480 litros,pt,especificacao produto,geladeira,590,571.4,29.0,0.13,1.0,Commercial,0,"Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.59, 0.48, 0.48, 0.48, 0.48, 0.59, 1.0, 0.72, 0.72, 0.59, 0.59, 0.59]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul antiga marrom,pt,nao classificado,geladeira,590,440.6,28.0,0.0,0.84,"Informational, Commercial",0,"Related Searches, Image Pack, Site Links, Video, Image, Popular Products",20.0,"[0.67, 0.54, 0.67, 0.81, 0.44, 0.54, 0.67, 0.67, 0.54, 0.54, 0.54, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul duplex frost free,pt,especificacao produto,geladeira,590,413.4,26.0,0.2,1.0,"Informational, Transactional",0,"Video Carousel, People Also Ask, Popular Products, Image Pack, Site Links, Video",20.0,"[0.36, 0.24, 0.24, 0.36, 0.2, 0.16, 0.24, 0.16, 0.3, 0.16, 0.16, 0.16]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul frost free 1 porta,pt,especificacao produto,geladeira,590,619.8,25.0,0.15,1.0,Commercial,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.45, 0.36, 0.55, 0.45, 0.36, 0.45, 0.45, 0.45, 0.45, 0.36, 0.36, 0.45]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul frost free 386,pt,especificacao produto,geladeira,590,335.9,23.0,0.16,1.0,"Informational, Transactional",0,"People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Video",20.0,"[0.36, 0.3, 0.3, 0.3, 0.3, 0.2, 0.36, 0.16, 0.13, 0.1, 0.1, 0.13]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul inox 450 litros,pt,especificacao produto,geladeira,590,414.9,21.0,0.18,1.0,Commercial,0,"Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.3, 0.24, 0.3, 0.24, 0.2, 0.2, 0.3, 0.13, 0.3, 0.16, 0.2, 0.16]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul na casas bahia,pt,nao classificado,geladeira,590,1093.7,31.0,0.14,1.0,"Navigational, Transactional",0,"Image Pack, Site Links, Popular Products, Related Searches",20.0,"[0.02, 0.01, 0.01, 0.01, 0.19, 0.13, 0.13, 0.07, 0.15, 0.13, 0.19, 0.19]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul na promoção,pt,nao classificado,geladeira,590,582.7,25.0,0.12,1.0,Commercial,1,"Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, Adwords Bottom",20.0,"[0.2, 0.13, 0.16, 0.2, 0.16, 0.24, 0.34, 0.2, 0.24, 0.16, 0.2, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul promoção,pt,nao classificado,geladeira,590,559.7,29.0,0.16,1.0,Commercial,0,"People Also Ask, Popular Products, Related Searches, Site Links, Image",20.0,"[0.2, 0.13, 0.2, 0.24, 0.16, 0.2, 0.3, 0.2, 0.2, 0.2, 0.3, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira em promoção consul,pt,nao classificado,geladeira,590,735.6,27.0,0.16,1.0,Commercial,0,"Site Links, Adwords Bottom, Popular Products, Related Searches",20.0,"[0.3, 0.16, 0.16, 0.2, 0.13, 0.16, 0.24, 0.16, 0.2, 0.16, 0.2, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira frost free consul 1 porta,pt,especificacao produto,geladeira,590,524.4,25.0,0.15,1.0,Commercial,1,"People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video",20.0,"[0.36, 0.36, 0.45, 0.45, 0.36, 0.45, 0.45, 0.45, 0.45, 0.36, 0.36, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira frost free consul 300 litros,pt,especificacao produto,geladeira,590,429.1,23.0,0.21,1.0,Informational,0,"Popular Products, Related Searches, Knowledge Panel, Site Links, People Also Ask",20.0,"[0.36, 0.16, 0.3, 0.45, 0.36, 0.24, 0.36, 0.24, 0.81, 0.2, 0.24, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira frost free duplex 333 litros branca consul - crm40mb,pt,especificacao produto,geladeira,590,590.0,15.0,0.35,1.0,Commercial,0,"People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video, Video Carousel",20.0,,1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira inverter consul,pt,especificacao produto,geladeira,590,866.5,21.0,0.18,1.0,Transactional,0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.24, 0.24, 0.24, 0.24, 0.3, 0.45, 0.76, 0.67, 1.0, 0.55, 0.76, 0.76]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira promoção consul,pt,nao classificado,geladeira,590,582.7,21.0,0.16,1.0,"Informational, Transactional",1,"Site Links, Popular Products, Related Searches, AI Overview",20.0,"[0.2, 0.13, 0.16, 0.2, 0.16, 0.24, 0.34, 0.2, 0.24, 0.16, 0.2, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira simples consul,pt,nao classificado,geladeira,590,732.0,32.0,0.1,1.0,Transactional,0,"Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.45, 0.67, 0.36, 0.36, 0.55, 0.36, 0.36, 0.36, 0.45, 0.3, 0.55, 0.55]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira usada consul,pt,nao classificado,geladeira,590,539.1,28.0,0.02,0.96,Informational,0,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Image",20.0,"[0.55, 0.45, 0.55, 0.55, 0.55, 0.45, 0.55, 0.45, 0.55, 0.36, 0.45, 0.45]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeiras casas bahia consul,pt,nao classificado,geladeira,590,0.0,29.0,0.14,1.0,"Navigational, Transactional",0,"Image Pack, Site Links, Popular Products, Related Searches",20.0,"[0.0, 0.0, 0.36, 0.0, 0.0, 0.0, 1.0, 0.0, 0.66, 0.0, 0.0, 0.0]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,inverter consul,pt,especificacao produto,sem categoria,590,684.4,24.0,0.14,1.0,Transactional,0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.24, 0.3, 0.24, 0.3, 0.24, 0.3, 0.45, 1.0, 0.76, 0.55, 0.76, 0.55]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,lava louças consul,pt,nao classificado,lava loucas,590,432.9,19.0,0.09,1.0,"Informational, Commercial",0,"Related Searches, Image Pack, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Popular Products",20.0,"[0.72, 0.72, 0.88, 0.88, 0.72, 0.72, 0.59, 0.59, 0.59, 0.48, 0.48, 0.48]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,lava seca consul,pt,especificacao produto,lavanderia,590,660.0,27.0,0.14,1.0,Transactional,0,"Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.76, 0.67, 0.55, 0.3, 0.3, 0.3, 0.45, 0.36, 0.45, 0.45, 0.76, 0.55]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,lavadora consul 11kg,pt,especificacao produto,lavanderia,590,575.6,23.0,0.12,1.0,Commercial,0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.24, 0.3, 0.24, 0.2, 0.16, 0.2, 0.2, 0.16, 0.2, 0.2, 0.16, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,lavadora consul 12 kg,pt,especificacao produto,lavanderia,590,454.7,24.0,0.21,1.0,"Informational, Commercial",0,"Related Searches, Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.04, 0.19, 0.1, 0.05, 0.04, 0.04, 0.07, 0.19, 0.19, 0.04, 0.07, 0.07]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,lavadora de roupas consul 12kg,pt,especificacao produto,lavanderia,590,481.6,17.0,0.25,1.0,Commercial,0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Reviews",20.0,"[0.2, 0.24, 0.3, 0.36, 0.3, 0.24, 0.24, 0.16, 0.3, 0.16, 0.24, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,maquina de lavar consul 8kg,pt,especificacao produto,lavanderia,590,450.0,31.0,0.11,1.0,"Informational, Commercial",0,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.45, 0.55, 0.45, 0.45, 0.45, 0.3, 0.36, 0.36, 0.45, 0.3, 0.3, 0.3]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,maquina lavar consul,pt,nao classificado,sem categoria,590,575.0,25.0,0.15,1.0,Transactional,0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.59, 0.48, 0.59, 0.48, 0.48, 0.48, 0.59, 0.39, 0.48, 0.39, 0.48, 0.48]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,micro-ondas consul,pt,nao classificado,coccao,590,1416.0,21.0,0.14,1.0,Commercial,1,"Video, Video Carousel, People Also Ask, Popular Products, AI Overview, Site Links",20.0,"[0.03, 0.05, 0.04, 0.03, 0.04, 0.1, 0.0, 0.0, 0.0, 0.03, 0.28, 0.15]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,microondas 32 litros consul,pt,especificacao produto,coccao,590,567.9,23.0,0.15,1.0,Commercial,0,"Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.36, 0.45, 0.67, 0.55, 0.36, 0.36, 0.76, 1.0, 0.36, 0.24, 0.05, 0.45]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,microondas consul inox,pt,nao classificado,coccao,590,452.7,18.0,0.15,1.0,Informational,0,"Popular Products, Related Searches, Image Pack, Site Links, Video",20.0,"[0.31, 0.46, 0.52, 0.37, 0.37, 0.25, 0.46, 0.25, 0.37, 0.25, 0.05, 0.25]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,microondas de embutir consul,pt,nao classificado,coccao,590,407.5,21.0,0.22,1.0,"Informational, Commercial",0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.36, 0.45, 0.45, 0.24, 0.36, 0.36, 0.55, 0.36, 0.3, 0.2, 0.3, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,máquina consul 15kg,pt,especificacao produto,sem categoria,590,311.2,23.0,0.17,1.0,Informational,1,"Site Links, Video, Related Searches, Short Videos, Video Carousel, People Also Ask, Popular Products, AI Overview, Knowledge Panel",20.0,"[0.1, 0.16, 0.36, 0.13, 0.08, 0.1, 0.1, 0.24, 0.1, 0.27, 0.1, 0.08]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,máquina de lavar consul 11kg,pt,especificacao produto,lavanderia,590,674.3,22.0,0.11,1.0,Commercial,0,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.2, 0.2, 0.24, 0.2, 0.24, 0.16, 0.2, 0.2, 0.24, 0.2, 0.2, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,máquina de lavar consul 12kg promoção,pt,especificacao produto,lavanderia,590,516.8,24.0,0.18,1.0,Informational,0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.36, 0.36, 0.36, 0.36, 0.3, 0.3, 0.36, 0.24, 0.36, 0.45, 0.36, 0.3]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,máquina de lavar roupas consul,pt,nao classificado,lavanderia,590,339.5,26.0,0.12,1.0,Commercial,0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video",20.0,"[0.29, 0.22, 0.05, 0.07, 0.05, 0.29, 0.13, 0.07, 0.08, 0.07, 0.07, 0.07]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,placa geladeira consul,pt,nao classificado,geladeira,590,725.1,23.0,0.04,1.0,"Informational, Commercial",1,"Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel, People Also Ask",20.0,"[0.59, 0.59, 0.59, 0.48, 0.48, 0.48, 0.59, 0.59, 0.72, 0.48, 0.72, 0.72]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,porque a máquina de lavar não centrifuga consul,pt,defeito,lavanderia,590,158.8,27.0,0.32,0.05,Informational,1,"Video, People Also Ask, Related Searches, Short Videos, AI Overview",90.0,"[1.0, 1.0, 0.66, 0.54, 0.54, 0.44, 0.36, 0.19, 0.23, 0.12, 0.15, 0.12]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,prateleiras para geladeira consul,pt,nao classificado,geladeira,590,810.9,17.0,0.05,1.0,Informational,0,"Image Pack, Site Links, Image, People Also Ask, Popular Products, Related Searches",20.0,"[0.45, 0.36, 0.24, 0.36, 0.36, 0.45, 0.55, 0.55, 0.76, 0.55, 0.55, 0.67]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,promoção geladeira consul,pt,nao classificado,geladeira,590,680.8,27.0,0.16,1.0,Commercial,0,"Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.24, 0.13, 0.13, 0.16, 0.13, 0.16, 0.2, 0.13, 0.16, 0.2, 0.24, 0.2]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,purificador de agua consul gelada,pt,nao classificado,purificador,590,432.4,26.0,0.14,1.0,"Informational, Commercial",1,"Popular Products, Related Searches, AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask",20.0,"[0.3, 0.16, 0.2, 0.2, 0.16, 0.2, 0.3, 0.24, 0.3, 0.2, 0.2, 0.16]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,purificador de agua gelada consul,pt,nao classificado,purificador,590,654.9,24.0,0.14,1.0,"Navigational, Commercial",0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links",20.0,"[0.37, 0.16, 0.25, 0.11, 0.25, 0.31, 0.52, 0.46, 0.52, 0.31, 0.37, 0.37]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,purificador de água gelada consul,pt,nao classificado,purificador,590,704.2,34.0,0.14,1.0,"Navigational, Transactional",0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack",20.0,"[0.45, 0.36, 0.3, 0.45, 0.3, 0.45, 0.67, 0.45, 0.55, 0.55, 0.45, 0.55]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,reclame aqui consul,pt,nao classificado,sem categoria,590,491.1,33.0,0.76,0.02,Navigational,0,"Site Links, People Also Ask, Related Searches",20.0,"[0.48, 0.48, 0.59, 0.48, 0.48, 0.59, 0.72, 0.72, 0.59, 0.59, 0.72, 0.48]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,refil filtro consul cpb34,pt,peca e consumivel,sem categoria,590,576.2,23.0,0.14,1.0,Commercial,0,"People Also Ask, Popular Products, Related Searches, Site Links",20.0,"[0.72, 0.59, 0.72, 0.88, 0.48, 0.59, 0.59, 0.59, 0.72, 0.39, 0.39, 0.59]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,refil filtro de água consul,pt,peca e consumivel,purificador,590,877.5,21.0,0.16,1.0,Transactional,0,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, Local Pack",20.0,"[0.59, 0.59, 0.59, 0.48, 0.59, 0.48, 0.59, 0.48, 0.72, 0.39, 0.72, 0.88]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,refil para purificador de agua consul,pt,peca e consumivel,purificador,590,475.3,25.0,0.11,1.0,Transactional,0,"Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products",20.0,"[0.48, 0.59, 0.88, 0.88, 0.48, 0.48, 0.72, 0.59, 0.59, 0.39, 0.59, 0.48]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,refil purificador de agua consul,pt,peca e consumivel,purificador,590,598.5,21.0,0.12,1.0,Transactional,1,"AI Overview, Site Links, Video, Popular Products, Related Searches",20.0,"[0.59, 0.48, 0.88, 0.32, 0.48, 0.59, 1.0, 0.39, 0.59, 0.59, 0.48, 0.59]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,refrigerador consul 340 litros antiga,pt,especificacao produto,geladeira,590,547.0,26.0,0.05,1.0,Informational,1,"Video, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links",20.0,"[0.36, 0.3, 0.36, 0.36, 0.36, 0.45, 0.45, 0.36, 0.55, 0.45, 0.3, 0.36]",1,consul
