Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,autorizada consul brastemp,consul,,,,,480,27,0.31,0.12,163,Navigational,"Local Pack, Reviews, Video, Related Searches","0.54,0.36,0.44,0.54,0.36,1.00,0.36,0.44,0.67,0.44,0.44,0.54",90,,
br,autorizada consul e brastemp,consul,,,,,480,34,0.31,0.12,165,Navigational,"Local Pack, Reviews, Video, People Also Ask, Related Searches","0.44,0.36,0.44,0.54,0.36,1.00,0.36,0.44,0.67,0.44,0.44,0.54",90,,
br,av consul assaf trad,consul,,,,,480,24,0.00,0.03,106,Informational,"Image Pack, Reviews, Video, Video Carousel, Related Searches","0.10,0.03,0.30,0.24,1.00,0.45,0.36,0.55,0.45,0.30,0.30,0.45",90,,
br,bebedouro consul gela mais,consul,,,,,480,21,0.12,1.00,172,"Informational, Transactional","AI Overview, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.36,0.30,0.24,0.24,0.36,0.36,0.45,0.45,0.67,0.30,0.30,0.30",20,,
br,cervejeira consul amarela,consul,,,,,480,20,0.13,1.00,171,Informational,"Related Searches, Image Pack, Site Links, Video","0.30,0.24,0.30,0.30,0.36,0.30,0.45,0.36,0.30,0.24,0.30,0.30",20,,
br,como limpar máquina de lavar consul,consul,,,,,480,30,0.05,0.19,106,Informational,"Short Videos, AI Overview, Video, People Also Ask, Related Searches","0.23,0.36,0.54,0.54,0.54,0.36,0.44,0.44,0.81,1.00,0.81,1.00",90,,
br,como troca o filtro da geladeira consul,consul,,,,,480,29,0.00,0.77,105,Informational,"Short Videos, Reviews, Video, People Also Ask, Related Searches","1.00,0.81,0.54,0.54,0.81,0.81,0.81,0.66,0.00,0.66,0.01,0.01",90,,
br,como trocar o filtro da geladeira consul,consul,,,,,480,30,0.00,0.77,106,Informational,"Reviews, Video, People Also Ask, Related Searches, Short Videos","0.54,0.54,0.67,0.81,0.44,0.44,0.36,0.36,0.81,0.67,0.54,0.54",90,,
br,consul 9 kg,consul,,,,,480,23,0.16,1.00,165,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.66,0.66,0.66,0.66,0.44,0.54,0.54,0.54,0.54,0.54,0.54,0.44",20,,
br,consul ar condicionado 18000 btus,consul,,,,,480,22,0.07,1.00,165,Commercial,"Site Links, People Also Ask, Popular Products, Related Searches","0.10,0.13,0.10,0.08,0.13,0.16,0.20,0.36,0.20,0.13,0.10,0.10",20,,
br,consul bem estar filtro,consul,,,,,480,22,0.10,1.00,176,"Informational, Transactional","AI Overview, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.36,0.30,0.45,0.24,0.20,0.20,0.24,0.30,0.36,0.24,0.30,0.24",20,,
br,consul cpb36,consul,,,,,480,24,0.16,1.00,168,Informational,"Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.16,0.13,0.13,0.13,0.13,0.16,0.20,0.24,0.36,0.41,0.36,0.36",20,,
br,consul facilite 10kg ou 11kg qual o melhor,consul,,,,,480,16,0.00,0.00,185,Commercial,"Video, Video Carousel, People Also Ask, Related Searches, Site Links","1.00,0.00,0.00,0.00",20,,
br,consul facilite cooktop 5 bocas,consul,,,,,480,22,0.09,1.00,167,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.36,0.00,0.36,0.36,0.36,0.36,0.45,0.30,0.36,0.36,0.45,0.45",20,,
br,consul filtro bem estar,consul,,,,,480,21,0.10,1.00,168,Transactional,"Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel, People Also Ask","0.30,0.36,0.24,0.36,0.24,0.20,0.30,0.36,0.30,0.24,0.24,0.24",20,,
br,consul fogao cooktop,consul,,,,,480,23,0.10,1.00,181,"Informational, Transactional","Related Searches, Adwords Middle, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.55,0.45,0.67,0.45,0.30,0.36,0.36,0.30,0.30,0.30,0.30,0.30",20,,
br,consul forno de embutir a gás,consul,,,,,480,22,0.16,1.00,163,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Reviews, Video, Video Carousel","0.68,0.25,0.31,0.03,0.16,0.01,0.52,0.01,0.37,0.02,0.02,0.02",20,,
br,consul forno eletrico de embutir,consul,,,,,480,16,0.27,1.00,167,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Reviews, Video","0.55,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
br,consul freezer vertical,consul,,,,,480,27,0.28,1.00,188,"Informational, Transactional","Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.05,0.04,0.05,0.07,0.08,0.05,0.10,0.08,0.08,0.08,0.08,0.07",20,,
br,consul lava e seca,consul,,,,,480,24,0.14,1.00,163,"Informational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.48,0.59,0.59,0.39,0.48,0.48,0.59,0.48,0.48,0.39,0.72,0.59",20,,
br,consul loja oficial,consul,,,,,480,28,0.71,1.00,173,"Navigational, Commercial","People Also Ask, Popular Products, Related Searches, Site Links, Video","0.39,0.32,0.32,0.32,0.32,0.39,0.59,0.59,0.59,0.48,0.59,0.48",20,,
br,consul micro ondas,consul,,,,,480,19,0.14,1.00,174,"Informational, Transactional","Site Links, Video Carousel, Popular Products, Related Searches","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",20,,
br,consul microondas espelhado,consul,,,,,480,20,0.12,1.00,167,"Informational, Transactional","Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview","0.54,0.66,0.54,0.29,0.66,0.81,1.00,1.00,0.66,0.66,0.81,0.81",20,,
br,consul reclame aqui,consul,,,,,480,33,0.76,0.02,107,Navigational,"Site Links, People Also Ask, Related Searches","0.36,0.36,0.45,0.36,0.36,0.30,0.55,0.24,0.55,0.30,0.36,0.30",20,,
br,consul tanquinho,consul,,,,,480,28,0.07,1.00,196,Commercial,"Image Pack, Site Links, People Also Ask, Popular Products, AI Overview","0.39,0.48,0.21,0.39,0.59,0.48,0.32,0.39,0.39,0.39,0.48,0.48",20,,
br,consular,consul,,,,,480,51,0.57,0.28,106,Informational,"Video, People Also Ask, Related Searches, AI Overview, Knowledge Panel","0.48,0.59,0.48,0.48,0.48,0.48,0.39,0.32,0.48,0.48,0.59,0.39",70,,
br,consular cpf,consul,,,,,480,79,0.20,0.02,105,Informational,"Reviews, Video, People Also Ask","0.31,0.20,0.16,0.16,0.13,0.08,0.20,0.00,0.31,0.16,0.84,0.13",75,,
br,controle de ar condicionado da consul,consul,,,,,480,22,0.05,1.00,169,"Informational, Commercial","Video Carousel, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Reviews, Video, People Also Ask","0.16,0.13,0.16,0.16,0.20,0.25,0.20,0.46,0.37,0.20,0.25,0.16",20,,
br,controle remoto consul ar condicionado,consul,,,,,480,17,0.06,1.00,179,Informational,"Site Links, Video Carousel, Related Searches, Image Pack, Reviews, Video, People Also Ask, Popular Products, AI Overview","0.11,0.13,0.11,0.08,0.13,0.16,0.16,0.44,0.34,0.16,0.13,0.16",20,,
br,controle remoto do ar condicionado consul,consul,,,,,480,22,0.06,1.00,171,Informational,"Video, Video Carousel, Related Searches, AI Overview, Image Pack, Reviews, People Also Ask, Popular Products, Site Links","0.13,0.11,0.13,0.13,0.13,0.20,0.16,0.34,0.24,0.16,0.13,0.16",20,,
br,cooktop 5 bocas consul facilite,consul,,,,,480,24,0.09,1.00,168,Commercial,"Knowledge Panel, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.36,0.36,0.30,0.36,0.24,0.30,0.45,0.30,0.36,0.36,0.45,0.45",20,,
br,cooktop consul 5 bocas facilite,consul,,,,,480,23,0.09,1.00,162,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.36,0.36,0.45,0.36,0.36,0.30,0.45,0.30,0.36,0.36,0.45,0.45",20,,
br,cooktop consul facilite 5 bocas,consul,,,,,480,18,0.09,1.00,176,Commercial,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.36,0.36,0.45,0.36,0.36,0.36,0.30,0.20,0.30,0.24,0.30,0.30",20,,
br,cooperativa consul,consul,,,,,480,14,0.00,0.33,171,Commercial,"Local Pack, Video, Video Carousel, People Also Ask, Related Searches","0.66,0.66,0.66,0.66,0.81,0.66,0.44,0.66,0.66,0.66,0.66,0.81",75,,
br,filtro ar condicionado consul,consul,,,,,480,21,0.02,1.00,178,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, Video Carousel, Popular Products","0.20,0.16,0.16,0.20,0.24,0.24,0.30,0.55,0.55,0.30,0.36,0.24",20,,
br,filtro consul bem estar,consul,,,,,480,24,0.10,1.00,192,"Informational, Commercial","Video Carousel, Popular Products, Related Searches, Image Pack, Site Links, Video","0.36,0.30,0.36,0.45,0.30,0.30,0.24,0.30,0.30,0.24,0.24,0.24",20,,
br,filtro de água consul refil,consul,,,,,480,17,0.16,1.00,226,Transactional,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links","0.24,0.16,0.30,0.24,0.24,0.36,1.00,0.20,0.30,0.24,1.00,0.36",20,,
br,fogao consul 5 bocas mesa de vidro,consul,,,,,480,24,0.12,1.00,187,Informational,"Image Pack, Image, Video Carousel, People Also Ask, Short Videos, Knowledge Panel, Site Links, Video, Popular Products, Related Searches","0.20,0.20,0.24,0.20,0.20,0.01,0.36,0.20,0.16,0.08,0.13,0.10",20,,
br,fogao consul inox 4 bocas,consul,,,,,480,23,0.18,1.00,167,Transactional,"Video Carousel, Popular Products, Related Searches, Site Links, Video","0.00,0.02,0.07,0.10,0.04,0.03,0.02,1.00,0.04,0.02,0.01,0.02",20,,
br,fogão 5 bocas branco consul,consul,,,,,480,21,0.16,1.00,159,Transactional,"Popular Products, Related Searches, Site Links, Video","0.30,0.24,0.36,0.36,0.24,0.36,0.36,0.24,0.30,0.24,0.30,0.24",20,,
br,fogão 5 bocas consul mesa de vidro,consul,,,,,480,16,0.15,1.00,163,"Informational, Transactional","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.67,0.36,0.45,0.45,0.30,0.45,0.45,0.30,0.36,0.24,0.36,0.24",20,,
br,fogão consul 5 bocas mesa de vidro,consul,,,,,480,21,0.16,1.00,164,"Informational, Transactional","Image, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.20,0.11,0.20,0.24,0.07,0.20,0.30,0.24,0.20,0.11,0.11,0.16",20,,
br,fogão consul 5 bocas mesa vidro,consul,,,,,480,20,0.21,1.00,162,Transactional,"Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel","0.67,0.23,0.54,0.04,0.36,0.54,0.67,0.44,1.00,0.54,0.44,0.44",20,,
br,fogão consul 6 bocas inox,consul,,,,,480,23,0.17,1.00,166,Informational,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.32,0.48,0.72,0.59,0.32,0.32,1.00,0.59,0.26,0.32,0.26,0.32",20,,
br,fogão consul branco 5 bocas,consul,,,,,480,20,0.16,1.00,182,Transactional,"Image Pack, Site Links, Video, Popular Products, Related Searches","0.36,0.24,0.20,0.24,0.20,0.24,0.36,0.24,0.30,0.24,0.24,0.30",20,,
br,fogão consul inox,consul,,,,,480,27,0.24,1.00,190,Transactional,"Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.20,0.16,0.20,0.30,0.36,0.30,0.24,0.20,0.30,0.45,0.45,0.62",20,,
br,fogão cooktop 4 bocas consul,consul,,,,,480,18,0.10,1.00,165,Commercial,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.48,0.48,0.72,0.59,0.59,0.48,0.48,0.39,0.48,0.39,0.39,0.48",20,,
br,fogão cooktop consul 4 bocas,consul,,,,,480,21,0.10,1.00,173,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.48,0.48,0.72,0.59,0.48,0.48,0.48,0.39,0.32,0.32,0.32,0.26",20,,
br,forno consul facilite,consul,,,,,480,26,0.11,1.00,10,Informational,"Image Pack, Video, People Also Ask, Popular Products, Related Searches","0.54,0.54,0.67,0.67,0.54,0.44,0.54,0.81,0.54,0.36,0.36,0.54",90,,
br,forno eletrico facilite consul,consul,,,,,480,26,0.10,1.00,167,"Informational, Commercial","Popular Products, Related Searches, Image Pack, Site Links, Video, People Also Ask","0.81,0.81,0.66,0.66,0.54,0.66,0.81,0.81,0.66,0.66,0.81,0.66",20,,
br,freezer consul 220 litros,consul,,,,,480,26,0.14,1.00,164,Commercial,"Knowledge Panel, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.59,0.48,0.48,0.59,0.48,0.48,0.72,0.59,0.39,0.26,0.39,0.32",20,,
br,freezer consul 231 litros,consul,,,,,480,24,0.21,1.00,169,Informational,"Popular Products, Related Searches, Image Pack, Site Links, Video, People Also Ask","0.36,0.30,0.30,0.30,0.30,0.30,0.55,0.55,0.55,0.30,0.24,0.20",20,,
br,freezer consul vertical frost free,consul,,,,,480,18,0.12,1.00,205,"Informational, Transactional","Video Carousel, Popular Products, Related Searches, Site Links, Video","0.36,0.30,0.30,0.30,0.24,0.30,0.45,0.45,0.45,0.30,0.55,0.36",20,,
br,freezer vertical consul frost free,consul,,,,,480,25,0.12,1.00,198,Commercial,"Site Links, Video, Popular Products, Related Searches, Image Pack","0.45,0.36,0.36,0.30,0.30,0.24,0.45,0.45,0.45,0.30,0.55,0.36",20,,
br,frezzer consul,consul,,,,,480,25,0.27,1.00,207,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.45,0.08,0.16,1.00,0.20,0.13,0.24,0.30,0.24,0.16,0.24,0.16",20,,
br,frigobar consul 47 litros,consul,,,,,480,24,0.12,1.00,162,"Informational, Transactional","Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Image, Video Carousel, People Also Ask","0.30,0.36,0.30,0.45,0.16,0.16,0.13,0.67,1.00,0.10,0.45,0.30",20,,
br,frigobar retro consul,consul,,,,,480,27,0.15,1.00,167,"Informational, Transactional","Site Links, Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.45,0.36,0.45,0.45,0.45,0.30,0.45,0.30,0.36,0.30,0.30,0.24",20,,
br,frost free consul,consul,,,,,480,20,0.19,1.00,185,Transactional,"Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.55,0.45,0.45,0.55,0.36,0.36,0.30,0.30,0.30,0.24,0.24,0.24",20,,
br,frost free geladeira consul,consul,,,,,480,25,0.17,1.00,192,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews, Adwords Bottom","0.13,0.10,0.13,0.13,0.13,0.20,0.76,0.67,1.00,0.45,0.76,1.00",20,,
br,garantia consul,consul,,,,,480,30,0.15,0.17,191,"Informational, Navigational","AI Overview, Site Links, Reviews, People Also Ask, Related Searches","0.81,0.81,0.81,0.81,1.00,0.81,0.81,1.00,1.00,1.00,1.00,1.00",20,,
br,gavetas de geladeira consul,consul,,,,,480,21,0.07,1.00,196,Transactional,"Site Links, Popular Products, Related Searches, Image Pack","0.36,0.16,0.16,0.10,0.36,0.45,0.36,0.55,0.67,0.45,0.45,0.36",20,,
br,geladeira 240 litros consul,consul,,,,,480,24,0.13,1.00,177,Commercial,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.45,0.36,0.36,0.45,0.30,0.30,0.30,0.36,0.55,0.45,0.45,0.45",20,,
br,geladeira 400 litros consul,consul,,,,,480,24,0.16,1.00,197,Commercial,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.36,0.36,0.36,0.30,0.20,0.24,0.45,0.36,0.36,0.24,0.36,0.24",20,,
br,geladeira 480 litros consul,consul,,,,,480,23,0.13,1.00,181,Commercial,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.32,0.32,0.59,0.48,0.48,0.59,1.00,0.59,0.59,0.59,0.59,0.48",20,,
br,geladeira consul 377 litros inverter,consul,,,,,320,22,0.23,1.00,194,"Informational, Commercial","Site Links, Video, Popular Products, AI Overview, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Short Videos","0.00,0.00,0.00,0.00,0.02,0.14,0.48,0.59,0.88,0.88,1.00,1.00",20,,
br,geladeira consul 410 l,consul,,,,,320,18,0.18,1.00,163,Informational,"Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask","0.03,0.04,0.03,0.04,0.44,0.04,0.08,0.07,0.07,0.02,0.01,0.02",20,,
br,geladeira consul 410 litros inox,consul,,,,,320,24,0.00,1.00,168,Informational,"Image Pack, Site Links, Reviews, People Also Ask, Popular Products, Related Searches, Knowledge Panel","0.07,0.13,0.11,0.16,0.16,0.11,0.04,0.16,0.08,0.07,0.08,0.13",20,,
br,geladeira consul antiga 280 litros,consul,,,,,320,23,0.04,0.98,137000,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.54,0.54,0.66,0.54,0.43,0.43,0.66,0.66,0.66,0.35,0.35,0.35",20,,
br,geladeira consul bem estar filtro,consul,,,,,320,16,0.10,1.00,195,"Informational, Commercial","Short Videos, AI Overview, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.54,0.35,0.44,0.35,0.54,0.54,0.54,0.66,0.81,0.81,1.00,1.00",20,,
br,geladeira consul crm44ab,consul,,,,,320,27,0.23,1.00,164,Commercial,"Image Pack, Site Links, Reviews, Image, Video Carousel, People Also Ask, Related Searches, Knowledge Panel","0.48,0.32,0.32,0.48,0.48,0.32,0.39,0.26,0.17,0.07,0.09,0.07",20,,
br,geladeira consul crm44mb,consul,,,,,320,14,0.27,1.00,168,Commercial,"Related Searches, Site Links, Video, Adwords Bottom, Shopping Ads, People Also Ask, Popular Products","0.00,0.00,0.00,0.00,0.01,0.15,0.67,0.44,1.00,0.67,0.81,0.81",20,,
br,geladeira consul filtro bem estar,consul,,,,,320,22,0.10,1.00,221,"Informational, Commercial","Site Links, Related Searches, Video, Adwords Bottom, Video Carousel, People Also Ask, Popular Products, Short Videos, AI Overview, Image Pack","0.54,0.35,0.44,0.35,0.54,0.54,0.54,0.66,0.81,0.81,1.00,1.00",20,,
br,geladeira consul frost free 275 litros,consul,,,,,320,24,0.10,1.00,161,"Informational, Commercial","People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Video","0.36,0.29,0.44,0.36,0.23,0.29,0.54,0.54,0.66,0.36,0.36,0.29",20,,
br,geladeira consul frost free branca,consul,,,,,320,23,0.22,1.00,208,Transactional,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.44,0.36,0.29,0.29,0.29,0.36,0.54,0.36,0.36,0.29,0.29,0.36",20,,
br,geladeira consul frost free duplex 386 litros,consul,,,,,320,23,0.20,1.00,167,"Informational, Transactional","Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack","0.13,0.30,0.30,0.30,0.24,0.20,0.13,0.08,0.06,0.04,0.04,0.03",20,,
br,geladeira consul inox inverse,consul,,,,,320,24,0.20,1.00,199,Transactional,"Reviews, Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.20,0.16,0.20,0.24,0.24,0.24,0.36,0.30,0.30,0.30,0.36,0.36",20,,
br,geladeira consul modelos,consul,,,,,320,29,0.14,1.00,165,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","0.54,0.54,0.66,0.66,0.66,0.54,0.81,0.81,0.66,0.54,0.54,0.54",20,,
br,geladeira consul parou de gelar,consul,,,,,320,30,0.46,0.17,174,Informational,"Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.54,0.54,0.43,0.54,0.66,0.54,0.54,1.00,0.66,0.54,0.54,0.54",90,,
br,geladeira crd36 consul,consul,,,,,320,25,0.09,1.00,160,Informational,"AI Overview, Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.29,0.36,0.36,0.29,0.29,0.44,0.36,0.54,0.44,0.44,0.44,0.44",20,,
br,geladeira frost free 1 porta consul,consul,,,,,320,24,0.15,1.00,212,Transactional,"Site Links, Video, People Also Ask, Popular Products, Related Searches","0.00,0.00,0.39,0.00,0.01,0.01,0.72,0.72,0.88,0.72,0.00,0.00",20,,
br,geladeira frost free consul 410 litros,consul,,,,,320,18,0.19,1.00,156,Informational,"Video, People Also Ask, Popular Products, Related Searches, AI Overview, Knowledge Panel, Site Links","0.29,0.23,0.36,0.29,0.36,0.36,0.44,0.44,0.36,0.19,0.23,0.10",20,,
br,geladeira frost free consul branca,consul,,,,,320,23,0.22,1.00,199,Transactional,"Related Searches, AI Overview, Site Links, People Also Ask, Popular Products","0.44,0.44,0.36,0.36,0.44,0.36,0.66,0.54,0.54,0.36,0.44,0.44",20,,
